"300","SQ","0067","20101101","329.31","SGD","747-400",385,385,"155209.47",31,31,21,21
"300","LH","0402","20110214","666.00","EUR","747-400",385,366,"300452.58",31,29,21,21
"300","SQ","0067","20101108","329.31","SGD","747-400",385,384,"156872.51",31,31,21,21
"300","LH","0402","20110221","666.00","EUR","747-400",385,374,"305827.20",31,29,21,21
"300","SQ","0067","20101115","329.31","SGD","747-400",385,385,"155693.64",31,31,21,21
"300","LH","0402","20110228","666.00","EUR","747-400",385,371,"303136.56",31,30,21,20
"300","SQ","0067","20101122","329.31","SGD","747-400",385,385,"155150.30",31,31,21,21
"300","LH","0402","20110307","666.00","EUR","747-400",385,372,"306300.06",31,31,21,21
"300","SQ","0067","20101129","329.31","SGD","747-400",385,379,"153115.11",31,31,21,21
"300","LH","0402","20110314","666.00","EUR","747-400",385,367,"298088.28",31,30,21,19
"300","SQ","0067","20101206","329.31","SGD","747-400",385,385,"155831.91",31,31,21,21
"300","LH","0402","20110321","666.00","EUR","747-400",385,366,"300013.02",31,30,21,20
"300","SQ","0067","20101213","329.31","SGD","747-400",385,385,"155291.80",31,31,21,21
"300","LH","0402","20110328","666.00","EUR","747-400",385,374,"305094.60",31,29,21,20
"300","SQ","0067","20101220","329.31","SGD","747-400",385,385,"154415.87",31,31,21,21
"300","LH","0402","20110404","666.00","EUR","747-400",385,371,"305187.84",31,30,21,21
"300","SQ","0067","20101227","329.31","SGD","747-400",385,377,"151596.93",31,30,21,21
"300","LH","0402","20110411","666.00","EUR","747-400",385,374,"304508.52",31,30,21,20
"300","SQ","0067","20110103","329.31","SGD","747-400",385,385,"155644.12",31,31,21,21
"300","LH","0402","20110418","666.00","EUR","747-400",385,372,"302510.52",31,30,21,20
"300","LH","0402","20110425","666.00","EUR","747-400",385,374,"305341.02",31,29,21,21
"300","SQ","0067","20110110","329.31","SGD","747-400",385,385,"155262.16",31,31,21,21
"300","LH","0402","20110502","666.00","EUR","747-400",385,370,"304801.56",31,30,21,21
"300","SQ","0067","20110117","329.31","SGD","747-400",385,385,"155189.72",31,31,21,21
"300","LH","0402","20110509","666.00","EUR","747-400",385,363,"296769.60",31,30,21,20
"300","LH","0402","20110516","666.00","EUR","747-400",385,370,"303389.64",31,31,21,20
"300","LH","0402","20110523","666.00","EUR","747-400",385,373,"307478.88",31,31,21,21
"300","LH","0402","20110530","666.00","EUR","747-400",385,373,"301045.32",31,29,21,19
"300","LH","0402","20110606","666.00","EUR","747-400",385,369,"304362.00",31,31,21,20
"300","LH","0402","20110613","666.00","EUR","747-400",385,374,"304035.66",31,28,21,21
"300","LH","0402","20110620","666.00","EUR","747-400",385,371,"303762.60",31,30,21,20
"300","LH","0402","20110627","666.00","EUR","747-400",385,368,"299446.92",31,30,21,19
"300","LH","0402","20110704","666.00","EUR","747-400",385,372,"304275.42",31,30,21,20
"300","LH","0402","20110711","666.00","EUR","747-400",385,374,"304728.30",31,29,21,21
"300","LH","0402","20110718","666.00","EUR","747-400",385,367,"301012.02",31,30,21,20
"300","LH","0402","20110725","666.00","EUR","747-400",385,373,"306120.24",31,31,21,21
"300","SQ","0067","20110124","329.31","SGD","747-400",385,375,"150576.06",31,30,21,20
"300","LH","0402","20110801","666.00","EUR","747-400",385,362,"293652.72",31,29,21,19
"300","LH","0402","20110808","666.00","EUR","747-400",385,365,"301091.94",31,30,21,21
"300","SQ","0067","20110131","329.31","SGD","747-400",385,385,"155914.19",31,31,21,21
"300","LH","0402","20110815","666.00","EUR","747-400",385,373,"302330.70",31,30,21,19
"300","SQ","0067","20110207","329.31","SGD","747-400",385,380,"154718.94",31,31,21,21
"300","LH","0402","20110822","666.00","EUR","747-400",385,373,"306306.72",31,31,21,20
"300","LH","0402","20110828","666.00","EUR","747-400",385,374,"305167.86",31,28,21,21
"300","SQ","0067","20110214","329.31","SGD","747-400",385,384,"155285.31",31,31,21,21
"300","LH","0402","20110829","666.00","EUR","747-400",385,369,"303123.24",31,30,21,20
"300","SQ","0067","20110221","329.31","SGD","747-400",385,385,"155591.48",31,31,21,21
"300","LH","0402","20110905","666.00","EUR","747-400",385,375,"303582.78",31,30,21,19
"300","LH","0402","20110912","666.00","EUR","747-400",385,371,"302703.66",31,30,21,20
"300","SQ","0067","20110228","329.31","SGD","747-400",385,385,"155861.44",31,31,21,21
"300","LH","0402","20110919","666.00","EUR","747-400",385,370,"303343.02",31,29,21,21
"300","LH","0402","20110926","666.00","EUR","747-400",385,371,"303316.38",31,30,21,20
"300","SQ","0067","20110307","329.31","SGD","747-400",385,377,"152575.05",31,30,21,21
"300","LH","0402","20110928","666.00","EUR","747-400",385,373,"305321.04",31,31,21,21
"300","SQ","0067","20110314","329.31","SGD","747-400",385,375,"150777.14",31,30,21,20
"300","LH","0402","20111003","666.00","EUR","747-400",385,363,"293073.30",31,29,21,20
"300","SQ","0067","20110321","329.31","SGD","747-400",385,385,"155018.49",31,31,21,21
"300","LH","0402","20111010","666.00","EUR","747-400",385,371,"306746.28",31,31,21,21
"300","LH","0402","20111017","666.00","EUR","747-400",385,365,"295137.90",31,28,21,19
"300","SQ","0067","20110328","329.31","SGD","747-400",385,384,"154679.33",31,31,21,21
"300","LH","0402","20111024","666.00","EUR","747-400",385,364,"298767.60",31,30,21,20
"300","LH","0402","20111031","666.00","EUR","747-400",385,374,"302477.22",31,29,21,20
"300","SQ","0067","20110404","329.31","SGD","747-400",385,385,"155897.84",31,31,21,21
"300","LH","0402","20111107","666.00","EUR","747-400",385,371,"305900.46",31,30,21,21
"300","LH","0402","20111114","666.00","EUR","747-400",385,373,"303715.98",31,30,21,20
"300","SQ","0067","20110411","329.31","SGD","747-400",385,378,"152074.51",31,30,21,21
"300","LH","0402","20111121","666.00","EUR","747-400",385,109,"90116.46",31,9,21,6
"300","SQ","0067","20110418","329.31","SGD","747-400",385,377,"152245.71",31,30,21,21
"300","LH","0402","20111128","666.00","EUR","747-400",385,206,"169250.58",31,16,21,12
"300","LH","0402","20111205","666.00","EUR","747-400",385,55,"45687.60",31,5,21,3
"300","SQ","0067","20110425","329.31","SGD","747-400",385,385,"154890.10",31,31,21,21
"300","LH","0402","20111212","666.00","EUR","747-400",385,156,"126566.64",31,13,21,8
"300","SQ","0067","20110502","329.31","SGD","747-400",385,382,"154992.19",31,31,21,21
"300","LH","0402","20111219","666.00","EUR","747-400",385,143,"117615.60",31,12,21,8
"300","LH","0402","20111226","666.00","EUR","747-400",385,179,"147232.62",31,15,21,10
"300","SQ","0067","20110509","329.31","SGD","747-400",385,380,"153743.96",31,31,21,21
"300","LH","0402","20120102","666.00","EUR","747-400",385,57,"46873.08",31,5,21,3
"300","SQ","0067","20110516","329.31","SGD","747-400",385,385,"154847.30",31,31,21,21
"300","LH","0402","20120109","666.00","EUR","747-400",385,124,"101285.28",31,10,21,7
"300","LH","0402","20120116","666.00","EUR","747-400",385,144,"117442.44",31,11,21,8
"300","SQ","0067","20110523","329.31","SGD","747-400",385,385,"155970.30",31,31,21,21
"300","LH","0402","20120123","666.00","EUR","747-400",385,102,"84155.76",31,9,21,6
"300","SQ","0067","20110530","329.31","SGD","747-400",385,383,"155426.78",31,31,21,21
"300","LH","0402","20120130","666.00","EUR","747-400",385,123,"99453.78",31,10,21,6
"300","LH","0402","20120206","666.00","EUR","747-400",385,2,"1265.40",31,0,21,0
"300","SQ","0067","20110606","329.31","SGD","747-400",385,385,"154732.02",31,31,21,21
"300","LH","0402","20120213","666.00","EUR","747-400",385,7,"5561.10",31,1,21,0
"300","SQ","0067","20110613","329.31","SGD","747-400",385,385,"155387.36",31,31,21,21
"300","LH","0402","20120220","666.00","EUR","747-400",385,0,"0.00",31,0,21,0
"300","LH","0402","20120227","666.00","EUR","747-400",385,5,"3096.90",31,0,21,0
"300","SQ","0067","20110620","329.31","SGD","747-400",385,385,"155380.72",31,31,21,21
"300","LH","0402","20120305","666.00","EUR","747-400",385,73,"60326.28",31,6,21,4
"300","SQ","0067","20110627","329.31","SGD","747-400",385,375,"151004.28",31,30,21,20
"300","LH","0402","20120312","666.00","EUR","747-400",385,39,"31468.50",31,3,21,2
"300","LH","0402","20120319","666.00","EUR","747-400",385,89,"71375.22",31,7,21,4
"300","SQ","0067","20110704","329.31","SGD","747-400",385,379,"154119.48",31,31,21,21
"300","LH","0402","20120326","666.00","EUR","747-400",385,88,"71761.50",31,7,21,5
"300","SQ","0067","20110711","329.31","SGD","747-400",385,382,"154830.76",31,31,21,21
"300","LH","0402","20120402","666.00","EUR","747-400",385,0,"0.00",31,0,21,0
"300","LH","0402","20120409","666.00","EUR","747-400",385,0,"0.00",31,0,21,0
"300","SQ","0067","20110718","329.31","SGD","747-400",385,380,"154162.34",31,31,21,21
"300","LH","0402","20120416","666.00","EUR","747-400",385,18,"15298.02",31,2,21,1
"300","SQ","0067","20110725","329.31","SGD","747-400",385,382,"154629.88",31,31,21,21
"300","LH","0402","20120423","666.00","EUR","747-400",385,15,"12407.58",31,1,21,1
"300","SQ","0067","20110801","329.31","SGD","747-400",385,377,"152723.27",31,30,21,21
"300","LH","0454","20100424","965.00","EUR","A310-300",280,266,"302527.50",22,21,10,10
"300","LH","0454","20100501","965.00","EUR","A310-300",280,271,"303772.35",22,21,10,9
"300","SQ","0067","20110808","329.31","SGD","747-400",385,385,"155002.10",31,31,21,21
"300","LH","0454","20100508","965.00","EUR","A310-300",280,269,"307178.80",22,21,10,10
"300","SQ","0067","20110815","329.31","SGD","747-400",385,377,"152851.70",31,30,21,21
"300","LH","0454","20100515","965.00","EUR","A310-300",280,266,"298937.70",22,21,10,9
"300","SQ","0067","20110822","329.31","SGD","747-400",385,385,"155532.22",31,31,21,21
"300","LH","0454","20100522","965.00","EUR","A310-300",280,263,"296814.70",22,20,10,10
"300","LH","0454","20100529","965.00","EUR","A310-300",280,271,"308095.55",22,22,10,10
"300","SQ","0067","20110829","329.31","SGD","747-400",385,385,"155361.00",31,31,21,21
"300","LH","0454","20100605","965.00","EUR","A310-300",280,266,"304187.30",22,22,10,10
"300","SQ","0067","20110905","329.31","SGD","747-400",385,378,"152588.28",31,30,21,21
"300","LH","0454","20100612","965.00","EUR","A310-300",280,265,"299786.90",22,21,10,10
"300","SQ","0067","20110912","329.31","SGD","747-400",385,385,"155034.89",31,31,21,21
"300","LH","0454","20100619","965.00","EUR","A310-300",280,271,"307680.60",22,22,10,9
"300","LH","0454","20100626","965.00","EUR","A310-300",280,271,"305432.15",22,21,10,10
"300","SQ","0067","20110919","329.31","SGD","747-400",385,375,"150839.59",31,30,21,20
"300","LH","0454","20100703","965.00","EUR","A310-300",280,271,"306049.75",22,21,10,10
"300","SQ","0067","20110926","329.31","SGD","747-400",385,385,"156187.64",31,31,21,21
"300","LH","0454","20100710","965.00","EUR","A310-300",280,267,"302614.35",22,21,10,9
"300","SQ","0067","20111003","329.31","SGD","747-400",385,385,"155071.14",31,31,21,21
"300","LH","0454","20100717","965.00","EUR","A310-300",280,271,"304525.05",22,21,10,10
"300","LH","0454","20100724","965.00","EUR","A310-300",280,271,"303453.90",22,22,10,8
"300","SQ","0067","20111010","329.31","SGD","747-400",385,378,"152463.14",31,30,21,21
"300","LH","0454","20100731","965.00","EUR","A310-300",280,264,"299757.95",22,21,10,10
"300","SQ","0067","20111017","329.31","SGD","747-400",385,383,"154320.45",31,31,21,21
"300","LH","0454","20100807","965.00","EUR","A310-300",280,271,"308722.80",22,22,10,10
"300","LH","0454","20100814","965.00","EUR","A310-300",280,261,"298320.10",22,21,10,10
"300","SQ","0067","20111024","329.31","SGD","747-400",385,385,"155482.82",31,31,21,21
"300","LH","0454","20100821","965.00","EUR","A310-300",280,262,"294604.85",22,20,10,10
"300","SQ","0067","20111031","329.31","SGD","747-400",385,385,"155733.20",31,31,21,21
"300","LH","0454","20100828","965.00","EUR","A310-300",280,263,"295338.25",22,20,10,9
"300","LH","0454","20100904","965.00","EUR","A310-300",280,272,"303540.75",22,21,10,9
"300","SQ","0067","20111107","329.31","SGD","747-400",385,385,"155472.96",31,31,21,21
"300","LH","0454","20100911","965.00","EUR","A310-300",280,271,"307535.85",22,21,10,10
"300","SQ","0067","20111114","329.31","SGD","747-400",385,378,"152311.59",31,30,21,21
"300","LH","0454","20100918","965.00","EUR","A310-300",280,265,"296312.90",22,20,10,9
"300","SQ","0067","20111121","329.31","SGD","747-400",385,127,"51269.97",31,10,21,7
"300","LH","0454","20100925","965.00","EUR","A310-300",280,271,"301707.25",22,20,10,9
"300","LH","0454","20101002","965.00","EUR","A310-300",280,271,"309002.65",22,22,10,10
"300","SQ","0067","20111128","329.31","SGD","747-400",385,8,"3046.09",31,1,21,0
"300","LH","0454","20101009","965.00","EUR","A310-300",280,271,"305905.00",22,20,10,10
"300","LH","0454","20101016","965.00","EUR","A310-300",280,270,"308317.50",22,22,10,10
"300","SQ","0067","20111205","329.31","SGD","747-400",385,186,"75154.64",31,15,21,10
"300","LH","0454","20101023","965.00","EUR","A310-300",280,263,"300028.15",22,21,10,10
"300","SQ","0067","20111212","329.31","SGD","747-400",385,15,"6042.78",31,1,21,1
"300","LH","0454","20101030","965.00","EUR","A310-300",280,271,"307400.75",22,22,10,9
"300","SQ","0067","20111219","329.31","SGD","747-400",385,23,"8957.16",31,2,21,1
"300","LH","0454","20101106","965.00","EUR","A310-300",280,268,"302681.90",22,22,10,9
"300","LH","0454","20101113","965.00","EUR","A310-300",280,270,"301205.45",22,21,10,9
"300","SQ","0067","20111226","329.31","SGD","747-400",385,164,"65963.78",31,13,21,9
"300","LH","0454","20101120","965.00","EUR","A310-300",280,271,"306927.90",22,22,10,9
"300","LH","0454","20101127","965.00","EUR","A310-300",280,272,"303878.50",22,22,10,8
"300","SQ","0067","20120102","329.31","SGD","747-400",385,0,"0.00",31,0,21,0
"300","LH","0454","20101204","965.00","EUR","A310-300",280,261,"294373.25",22,19,10,10
"300","SQ","0067","20120109","329.31","SGD","747-400",385,125,"50858.35",31,10,21,7
"300","LH","0454","20101211","965.00","EUR","A310-300",280,270,"308336.80",22,22,10,10
"300","LH","0454","20101218","965.00","EUR","A310-300",280,269,"302247.65",22,20,10,10
"300","SQ","0067","20120116","329.31","SGD","747-400",385,36,"14825.45",31,3,21,2
"300","LH","0454","20101225","965.00","EUR","A310-300",280,271,"308520.15",22,22,10,10
"300","SQ","0067","20120123","329.31","SGD","747-400",385,27,"10340.27",31,2,21,1
"300","LH","0454","20110101","965.00","EUR","A310-300",280,269,"307053.35",22,22,10,10
"300","LH","0454","20110108","965.00","EUR","A310-300",280,271,"305345.30",22,22,10,9
"300","SQ","0067","20120130","329.31","SGD","747-400",385,97,"38657.46",31,8,21,5
"300","LH","0454","20110115","965.00","EUR","A310-300",280,271,"306059.40",22,21,10,10
"300","SQ","0067","20120206","329.31","SGD","747-400",385,83,"33961.52",31,7,21,5
"300","LH","0454","20110122","965.00","EUR","A310-300",280,271,"308703.50",22,21,10,10
"300","SQ","0067","20120213","329.31","SGD","747-400",385,146,"58893.48",31,12,21,8
"300","LH","0454","20110129","965.00","EUR","A310-300",280,271,"306638.40",22,21,10,10
"300","SQ","0067","20120220","329.31","SGD","747-400",385,38,"14993.39",31,3,21,2
"300","LH","0454","20110205","965.00","EUR","A310-300",280,271,"305596.20",22,20,10,10
"300","LH","0454","20110212","965.00","EUR","A310-300",280,271,"307584.10",22,21,10,10
"300","SQ","0067","20120227","329.31","SGD","747-400",385,140,"57151.44",31,11,21,8
"300","LH","0454","20110219","965.00","EUR","A310-300",280,264,"295444.40",22,20,10,9
"300","SQ","0067","20120305","329.31","SGD","747-400",385,0,"0.00",31,0,21,0
"300","LH","0454","20110226","965.00","EUR","A310-300",280,271,"307420.05",22,22,10,10
"300","LH","0454","20110305","965.00","EUR","A310-300",280,270,"307429.70",22,22,10,10
"300","SQ","0067","20120312","329.31","SGD","747-400",385,82,"32782.61",31,7,21,4
"300","LH","0454","20110312","965.00","EUR","A310-300",280,267,"306213.80",22,22,10,10
"300","SQ","0067","20120319","329.31","SGD","747-400",385,99,"39731.01",31,8,21,5
"300","LH","0454","20110319","965.00","EUR","A310-300",280,271,"308346.45",22,21,10,10
"300","LH","0454","20110326","965.00","EUR","A310-300",280,267,"300838.75",22,21,10,9
"300","SQ","0067","20120326","329.31","SGD","747-400",385,42,"16564.22",31,3,21,2
"300","LH","0454","20110402","965.00","EUR","A310-300",280,271,"305876.05",22,21,10,10
"300","SQ","0067","20120402","329.31","SGD","747-400",385,17,"6800.21",31,1,21,1
"300","LH","0454","20110409","965.00","EUR","A310-300",280,270,"302440.65",22,21,10,9
"300","SQ","0067","20120409","329.31","SGD","747-400",385,30,"12171.24",31,2,21,2
"300","LH","0454","20110416","965.00","EUR","A310-300",280,271,"301253.70",22,20,10,9
"300","LH","0454","20110423","965.00","EUR","A310-300",280,265,"301900.25",22,22,10,10
"300","SQ","0067","20120416","329.31","SGD","747-400",385,31,"12806.81",31,2,21,2
"300","SQ","0067","20120423","329.31","SGD","747-400",385,2,"609.22",31,0,21,0
"300","SQ","0114","20100426","357.44","SGD","737-200",130,130,"57758.78",10,10,8,8
"300","SQ","0114","20100503","357.44","SGD","737-200",130,130,"57805.25",10,10,8,8
"300","LH","0454","20110430","965.00","EUR","A310-300",280,271,"306155.90",22,20,10,10
"300","SQ","0114","20100510","357.44","SGD","737-200",130,122,"54624.02",10,9,8,8
"300","LH","0454","20110507","965.00","EUR","A310-300",280,266,"303019.65",22,22,10,10
"300","SQ","0114","20100517","357.44","SGD","737-200",130,123,"54863.55",10,9,8,8
"300","LH","0454","20110514","965.00","EUR","A310-300",280,267,"303000.35",22,22,10,10
"300","LH","0454","20110521","965.00","EUR","A310-300",280,271,"307198.10",22,22,10,9
"300","SQ","0114","20100524","357.44","SGD","737-200",130,130,"57097.50",10,10,8,8
"300","LH","0454","20110528","965.00","EUR","A310-300",280,271,"304930.35",22,22,10,9
"300","SQ","0114","20100531","357.44","SGD","737-200",130,126,"56221.86",10,10,8,8
"300","LH","0454","20110604","965.00","EUR","A310-300",280,271,"305914.65",22,21,10,10
"300","LH","0454","20110611","965.00","EUR","A310-300",280,271,"305885.70",22,22,10,9
"300","SQ","0114","20100607","357.44","SGD","737-200",130,130,"57351.35",10,10,8,8
"300","LH","0454","20110618","965.00","EUR","A310-300",280,271,"304515.40",22,21,10,9
"300","SQ","0114","20100614","357.44","SGD","737-200",130,120,"52836.86",10,9,8,7
"300","LH","0454","20110625","965.00","EUR","A310-300",280,271,"305268.10",22,21,10,10
"300","LH","0454","20110702","965.00","EUR","A310-300",280,271,"303270.55",22,22,10,8
"300","SQ","0114","20100621","357.44","SGD","737-200",130,130,"57551.46",10,10,8,8
"300","LH","0454","20110709","965.00","EUR","A310-300",280,261,"297683.20",22,21,10,10
"300","SQ","0114","20100628","357.44","SGD","737-200",130,130,"57304.82",10,10,8,8
"300","LH","0454","20110716","965.00","EUR","A310-300",280,262,"297702.50",22,21,10,10
"300","LH","0454","20110723","965.00","EUR","A310-300",280,271,"306889.30",22,22,10,10
"300","SQ","0114","20100705","357.44","SGD","737-200",130,130,"57168.98",10,10,8,8
"300","LH","0454","20110730","965.00","EUR","A310-300",280,265,"300732.60",22,22,10,9
"300","LH","0454","20110806","965.00","EUR","A310-300",280,271,"309060.55",22,22,10,9
"300","SQ","0114","20100712","357.44","SGD","737-200",130,130,"57787.41",10,10,8,8
"300","LH","0454","20110813","965.00","EUR","A310-300",280,271,"309707.10",22,21,10,10
"300","SQ","0114","20100719","357.44","SGD","737-200",130,130,"58084.02",10,10,8,8
"300","LH","0454","20110820","965.00","EUR","A310-300",280,271,"302855.60",22,22,10,9
"300","LH","0454","20110827","965.00","EUR","A310-300",280,271,"304052.20",22,21,10,9
"300","SQ","0114","20100726","357.44","SGD","737-200",130,120,"52214.94",10,9,8,7
"300","LH","0454","20110828","965.00","EUR","A310-300",280,271,"306397.15",22,21,10,10
"300","SQ","0114","20100802","357.44","SGD","737-200",130,130,"58094.78",10,10,8,8
"300","LH","0454","20110903","965.00","EUR","A310-300",280,268,"301379.15",22,21,10,9
"300","LH","0454","20110910","965.00","EUR","A310-300",280,271,"308857.90",22,22,10,10
"300","SQ","0114","20100809","357.44","SGD","737-200",130,123,"55192.50",10,9,8,8
"300","LH","0454","20110917","965.00","EUR","A310-300",280,271,"308877.20",22,22,10,10
"300","SQ","0114","20100816","357.44","SGD","737-200",130,120,"52493.73",10,9,8,7
"300","LH","0454","20110924","965.00","EUR","A310-300",280,262,"299593.90",22,21,10,10
"300","LH","0454","20110928","965.00","EUR","A310-300",280,271,"305876.05",22,21,10,10
"300","SQ","0114","20100823","357.44","SGD","737-200",130,130,"57780.28",10,10,8,8
"300","LH","0454","20111001","965.00","EUR","A310-300",280,262,"295733.90",22,20,10,10
"300","LH","0454","20111008","965.00","EUR","A310-300",280,267,"304621.55",22,21,10,10
"300","SQ","0114","20100830","357.44","SGD","737-200",130,129,"56904.47",10,10,8,8
"300","LH","0454","20111015","965.00","EUR","A310-300",280,264,"295820.75",22,21,10,9
"300","SQ","0114","20100906","357.44","SGD","737-200",130,130,"57194.08",10,10,8,8
"300","LH","0454","20111022","965.00","EUR","A310-300",280,271,"301485.30",22,22,10,8
"300","LH","0454","20111029","965.00","EUR","A310-300",280,271,"307526.20",22,21,10,10
"300","SQ","0114","20100913","357.44","SGD","737-200",130,127,"56482.73",10,10,8,8
"300","LH","0454","20111105","965.00","EUR","A310-300",280,271,"305306.70",22,22,10,9
"300","SQ","0114","20100920","357.44","SGD","737-200",130,130,"57533.56",10,10,8,8
"300","LH","0454","20111112","965.00","EUR","A310-300",280,267,"300867.70",22,21,10,10
"300","LH","0454","20111119","965.00","EUR","A310-300",280,262,"297934.10",22,21,10,10
"300","SQ","0114","20100927","357.44","SGD","737-200",130,129,"57340.65",10,10,8,8
"300","LH","0454","20111126","965.00","EUR","A310-300",280,175,"200720.00",22,14,10,7
"300","LH","0454","20111203","965.00","EUR","A310-300",280,200,"227103.10",22,16,10,7
"300","LH","0454","20111210","965.00","EUR","A310-300",280,124,"138969.65",22,10,10,4
"300","SQ","0114","20101004","357.44","SGD","737-200",130,125,"56103.87",10,10,8,8
"300","LH","0454","20111217","965.00","EUR","A310-300",280,78,"88394.00",22,6,10,3
"300","LH","0454","20111224","965.00","EUR","A310-300",280,165,"186756.45",22,13,10,6
"300","SQ","0114","20101011","357.44","SGD","737-200",130,130,"57690.88",10,10,8,8
"300","LH","0454","20111231","965.00","EUR","A310-300",280,52,"58527.25",22,4,10,2
"300","SQ","0114","20101018","357.44","SGD","737-200",130,120,"52933.34",10,9,8,7
"300","LH","0454","20120107","965.00","EUR","A310-300",280,136,"152006.80",22,10,10,5
"300","LH","0454","20120114","965.00","EUR","A310-300",280,54,"60833.60",22,4,10,2
"300","SQ","0114","20101025","357.44","SGD","737-200",130,130,"57776.65",10,10,8,8
"300","LH","0454","20120121","965.00","EUR","A310-300",280,90,"101276.75",22,7,10,3
"300","LH","0454","20120128","965.00","EUR","A310-300",280,0,"0.00",22,0,10,0
"300","SQ","0114","20101101","357.44","SGD","737-200",130,122,"54255.93",10,9,8,8
"300","LH","0454","20120204","965.00","EUR","A310-300",280,44,"52042.45",22,4,10,2
"300","LH","0454","20120211","965.00","EUR","A310-300",280,1,"965.00",22,0,10,0
"300","SQ","0114","20101108","357.44","SGD","737-200",130,130,"58091.29",10,10,8,8
"300","LH","0454","20120218","965.00","EUR","A310-300",280,89,"99163.40",22,6,10,3
"300","SQ","0114","20101115","357.44","SGD","737-200",130,130,"57851.78",10,10,8,8
"300","LH","0454","20120225","965.00","EUR","A310-300",280,4,"3522.25",22,0,10,0
"300","LH","0454","20120303","965.00","EUR","A310-300",280,20,"24057.45",22,2,10,1
"300","SQ","0114","20101122","357.44","SGD","737-200",130,130,"57479.93",10,10,8,8
"300","LH","0454","20120310","965.00","EUR","A310-300",280,57,"65012.05",22,5,10,2
"300","LH","0454","20120317","965.00","EUR","A310-300",280,25,"28631.55",22,2,10,1
"300","SQ","0114","20101129","357.44","SGD","737-200",130,123,"54348.85",10,9,8,8
"300","LH","0454","20120324","965.00","EUR","A310-300",280,55,"63487.35",22,5,10,2
"300","LH","0454","20120331","965.00","EUR","A310-300",280,54,"61113.45",22,4,10,2
"300","SQ","0114","20101206","357.44","SGD","737-200",130,127,"56876.03",10,10,8,8
"300","LH","0454","20120407","965.00","EUR","A310-300",280,10,"8926.25",22,0,10,0
"300","LH","0454","20120414","965.00","EUR","A310-300",280,22,"26006.75",22,2,10,1
"300","SQ","0114","20101213","357.44","SGD","737-200",130,130,"57644.46",10,10,8,8
"300","LH","0454","20120421","965.00","EUR","A310-300",280,1,"916.75",22,0,10,0
"300","LH","0454","20120428","965.00","EUR","A310-300",280,19,"21133.50",22,1,10,1
"300","SQ","0114","20101220","357.44","SGD","737-200",130,126,"56275.32",10,10,8,8
"300","LH","0455","20100426","965.00","EUR","A319",220,211,"253553.75",22,22,10,10
"300","SQ","0114","20101227","357.44","SGD","737-200",130,121,"53451.75",10,9,8,7
