"300","LH","2402","20100424","168388","2272","O","AIRPORT"," "
"300","AA","17","20110420","22670","794","O","AIRPORT"," "
"300","JL","407","20110701","19289","3947","O","AIRPORT"," "
"300","JL","407","20110902","22050","794","O","AIRPORT"," "
"300","QF","5","20110225","19274","3947","O","AIRPORT"," "
"300","LH","400","20110507","23907","794","O","AIRPORT"," "
"300","AA","17","20110323","21138","3947","O","AIRPORT"," "
"300","UA","7","20110928","23713","794","O","AIRPORT"," "
"300","UA","7","20110604","17884","3947","O","AIRPORT"," "
"300","AA","17","20110427","23039","794","O","AIRPORT"," "
"300","AZ","555","20110126","17819","3947","O","AIRPORT"," "
"300","UA","7","20101211","10249","794","O","AIRPORT"," "
"300","JL","407","20110624","19039","3947","O","AIRPORT"," "
"300","AA","17","20100818","7659","794","O","AIRPORT"," "
"300","DL","106","20110214","18349","3947","O","AIRPORT"," "
"300","LH","400","20100821","7647","794","O","AIRPORT"," "
"300","DL","1699","20101004","47398","3947","O","AIRPORT"," "
"300","UA","7","20101002","7164","794","O","AIRPORT"," "
"300","AA","26","20101027","47255","3947","O","AIRPORT"," "
"300","QF","5","20100813","7237","794","O","AIRPORT"," "
"300","JL","408","20111224","48305","3947","O","AIRPORT"," "
"300","AA","17","20101013","11106","794","O","AIRPORT"," "
"300","LH","400","20100703","4793","3947","O","AIRPORT"," "
"300","AA","17","20101006","10838","794","O","AIRPORT"," "
"300","DL","106","20110411","22142","3947","O","AIRPORT"," "
"300","JL","407","20101203","9937","794","O","AIRPORT"," "
"300","JL","407","20100611","2369","3947","O","AIRPORT"," "
"300","UA","7","20110326","14954","794","O","AIRPORT"," "
"300","JL","407","20111007","23578","3947","O","AIRPORT"," "
"300","AZ","555","20101215","15242","794","O","AIRPORT"," "
"300","UA","7","20100925","6861","3947","O","AIRPORT"," "
"300","LH","400","20101211","14450","794","O","AIRPORT"," "
"300","AZ","555","20100804","6905","3947","O","AIRPORT"," "
"300","JL","407","20110311","14413","794","O","AIRPORT"," "
"300","UA","7","20100925","6884","3947","O","AIRPORT"," "
"300","DL","106","20110110","16182","794","O","AIRPORT"," "
"300","AZ","555","20100804","6586","3947","O","AIRPORT"," "
"300","DL","106","20110117","16648","794","O","AIRPORT"," "
"300","QF","5","20101029","11890","794","O","AIRPORT"," "
"300","JL","407","20100917","6548","3947","O","AIRPORT"," "
"300","AZ","555","20101027","12129","794","O","AIRPORT"," "
"300","AA","17","20100811","7191","3947","O","AIRPORT"," "
"300","AZ","555","20100728","6129","794","O","AIRPORT"," "
"300","UA","7","20110101","11322","3947","O","AIRPORT"," "
"300","AZ","555","20101020","11602","3947","O","AIRPORT"," "
"300","UA","7","20110212","13145","794","O","AIRPORT"," "
"300","AA","17","20101006","10530","3947","O","AIRPORT"," "
"300","DL","106","20110926","32408","794","O","AIRPORT"," "
"300","QF","5","20101008","10519","3947","O","AIRPORT"," "
"300","AZ","555","20110907","31828","794","O","AIRPORT"," "
"300","JL","407","20100514","1047","3947","O","AIRPORT"," "
"300","DL","106","20110919","31891","794","O","AIRPORT"," "
"300","QF","5","20101015","10899","3947","O","AIRPORT"," "
"300","DL","106","20111107","35235","794","O","AIRPORT"," "
"300","JL","407","20101126","9713","3947","O","AIRPORT"," "
"300","QF","5","20111014","33872","794","O","AIRPORT"," "
"300","JL","407","20101203","9905","3947","O","AIRPORT"," "
"300","JL","408","20101120","34664","794","O","AIRPORT"," "
"300","AZ","555","20100825","8001","3947","O","AIRPORT"," "
"300","LH","400","20111015","34721","794","O","AIRPORT"," "
"300","UA","7","20101106","8866","3947","O","AIRPORT"," "
"300","AA","17","20110629","27084","794","O","AIRPORT"," "
"300","UA","7","20110326","14920","3947","O","AIRPORT"," "
"300","DL","106","20110530","25164","794","O","AIRPORT"," "
"300","UA","7","20110402","15415","3947","O","AIRPORT"," "
"300","DL","106","20110627","26717","794","O","AIRPORT"," "
"300","DL","106","20110110","16204","3947","O","AIRPORT"," "
"300","QF","5","20110603","25614","794","O","AIRPORT"," "
"300","QF","5","20110107","16075","3947","O","AIRPORT"," "
"300","LH","400","20110604","25538","794","O","AIRPORT"," "
"300","DL","106","20110815","29830","794","O","AIRPORT"," "
"300","AA","17","20110720","28265","794","O","AIRPORT"," "
"300","QF","5","20100604","2854","794","O","AIRPORT"," "
"300","JL","408","20100605","28734","794","O","AIRPORT"," "
"300","LH","400","20101106","12363","3947","O","AIRPORT"," "
"300","LH","400","20110723","28627","794","O","AIRPORT"," "
"300","AA","17","20100602","2887","794","O","AIRPORT"," "
"300","JL","407","20100514","1188","3947","O","AIRPORT"," "
"300","AZ","788","20100720","43735","794","O","AIRPORT"," "
"300","QF","6","20100721","41998","794","O","AIRPORT"," "
"300","AZ","555","20101103","12216","3947","O","AIRPORT"," "
"300","LH","401","20100528","41979","794","O","AIRPORT"," "
"300","QF","6","20101103","46634","794","O","AIRPORT"," "
"300","LH","400","20100724","6088","3947","O","AIRPORT"," "
"300","UA","941","20110804","44579","794","O","AIRPORT"," "
"300","JL","408","20100918","32412","3947","O","AIRPORT"," "
"300","DL","106","20110926","32628","3947","O","AIRPORT"," "
"300","LH","401","20100723","45410","794","O","AIRPORT"," "
"300","JL","408","20100911","32243","3947","O","AIRPORT"," "
"300","LH","401","20100716","45021","794","O","AIRPORT"," "
"300","AA","17","20111005","33313","3947","O","AIRPORT"," "
"300","UA","7","20100731","4516","794","O","AIRPORT"," "
"300","UA","941","20100923","33342","3947","O","AIRPORT"," "
"300","JL","408","20110205","37608","794","O","AIRPORT"," "
"300","AZ","555","20110824","30881","3947","O","AIRPORT"," "
"300","QF","5","20120224","37382","794","O","AIRPORT"," "
"300","UA","941","20100812","31903","3947","O","AIRPORT"," "
"300","AA","26","20100526","40259","794","O","AIRPORT"," "
"300","UA","941","20101014","34021","3947","O","AIRPORT"," "
"300","AZ","788","20100525","40405","794","O","AIRPORT"," "
"300","QF","5","20111014","33525","3947","O","AIRPORT"," "
"300","JL","408","20101016","33530","3947","O","AIRPORT"," "
"300","UA","941","20110421","40945","794","O","AIRPORT"," "
"300","LH","400","20111008","34130","3947","O","AIRPORT"," "
"300","UA","941","20110310","39369","794","O","AIRPORT"," "
"300","UA","7","20120310","27441","3947","O","AIRPORT"," "
"300","QF","6","20110824","59773","794","O","AIRPORT"," "
"300","QF","5","20110603","25303","3947","O","AIRPORT"," "
"300","AA","26","20110803","59412","794","O","AIRPORT"," "
"300","QF","5","20110812","29755","3947","O","AIRPORT"," "
"300","DL","1699","20110411","59595","794","O","AIRPORT"," "
"300","UA","941","20100610","29685","3947","O","AIRPORT"," "
"300","LH","401","20110325","60634","794","O","AIRPORT"," "
"300","LH","400","20110827","30618","3947","O","AIRPORT"," "
"300","DL","1699","20110307","57147","794","O","AIRPORT"," "
"300","AZ","555","20110713","27985","3947","O","AIRPORT"," "
"300","LH","401","20110211","58147","794","O","AIRPORT"," "
"300","LH","400","20100605","2905","3947","O","AIRPORT"," "
"300","AZ","788","20110315","58502","794","O","AIRPORT"," "
"300","AZ","555","20100602","2861","3947","O","AIRPORT"," "
"300","DL","1699","20110627","64130","794","O","AIRPORT"," "
"300","UA","941","20100520","28910","3947","O","AIRPORT"," "
"300","QF","6","20120215","64717","794","O","AIRPORT"," "
"300","UA","7","20100731","4374","3947","O","AIRPORT"," "
"300","DL","1699","20110613","63166","794","O","AIRPORT"," "
"300","AA","26","20100630","41982","3947","O","AIRPORT"," "
"300","LH","401","20101029","51464","794","O","AIRPORT"," "
"300","QF","5","20100625","4287","3947","O","AIRPORT"," "
"300","QF","6","20110202","50855","794","O","AIRPORT"," "
"300","UA","941","20110616","42908","3947","O","AIRPORT"," "
"300","UA","3504","20100430","50813","794","O","AIRPORT"," "
"300","LH","401","20110121","56839","794","O","AIRPORT"," "
"300","AZ","788","20100831","46191","3947","O","AIRPORT"," "
"300","DL","1699","20110228","56929","794","O","AIRPORT"," "
"300","DL","106","20100705","4572","3947","O","AIRPORT"," "
"300","AZ","788","20110111","54420","794","O","AIRPORT"," "
"300","UA","941","20110908","45984","3947","O","AIRPORT"," "
"300","AA","64","20100813","70107","794","O","AIRPORT"," "
"300","DL","1699","20100920","46662","3947","O","AIRPORT"," "
"300","DL","1699","20110919","69227","794","O","AIRPORT"," "
"300","AZ","788","20100907","46552","3947","O","AIRPORT"," "
"300","LH","401","20110812","69186","794","O","AIRPORT"," "
"300","DL","1699","20100920","46584","3947","O","AIRPORT"," "
"300","AZ","788","20110809","67647","794","O","AIRPORT"," "
"300","UA","7","20100731","4557","3947","O","AIRPORT"," "
"300","LH","401","20100723","45549","3947","O","AIRPORT"," "
"300","DL","1699","20110829","67960","794","O","AIRPORT"," "
"300","UA","941","20110120","37653","3947","O","AIRPORT"," "
"300","DL","1984","20101004","85734","794","O","AIRPORT"," "
"300","AA","17","20111214","36737","3947","O","AIRPORT"," "
"300","LH","402","20100726","84956","794","O","AIRPORT"," "
"300","JL","408","20110430","40583","3947","O","AIRPORT"," "
"300","UA","3504","20111014","84968","794","O","AIRPORT"," "
"300","AZ","788","20100511","39375","3947","O","AIRPORT"," "
"300","UA","3504","20110527","75282","794","O","AIRPORT"," "
"300","LH","401","20100423","39780","3947","O","AIRPORT"," "
"300","UA","3504","20110527","75342","794","O","AIRPORT"," "
"300","AA","26","20100512","39835","3947","O","AIRPORT"," "
"300","DL","1699","20111212","73988","794","O","AIRPORT"," "
"300","AZ","555","20100421","242","3947","O","AIRPORT"," "
"300","DL","1699","20120213","74734","794","O","AIRPORT"," "
"300","QF","6","20110921","60859","3947","O","AIRPORT"," "
"300","AA","64","20101001","71980","794","O","AIRPORT"," "
"300","AZ","788","20110927","70584","794","O","AIRPORT"," "
"300","DL","1699","20110509","60978","3947","O","AIRPORT"," "
"300","UA","3504","20110506","73939","794","O","AIRPORT"," "
"300","UA","3504","20100827","58147","3947","O","AIRPORT"," "
"300","DL","1984","20100809","82301","794","O","AIRPORT"," "
"300","AZ","788","20110308","58243","3947","O","AIRPORT"," "
"300","UA","3504","20110902","81674","794","O","AIRPORT"," "
"300","QF","6","20110727","58443","3947","O","AIRPORT"," "
"300","UA","3504","20110930","83992","794","O","AIRPORT"," "
"300","UA","3504","20100827","58394","3947","O","AIRPORT"," "
"300","AA","64","20110923","84781","794","O","AIRPORT"," "
"300","DL","106","20100503","853","3947","O","AIRPORT"," "
"300","LH","402","20100628","83233","794","O","AIRPORT"," "
"300","UA","7","20100424","83","3947","O","AIRPORT"," "
"300","AA","64","20110422","79099","794","O","AIRPORT"," "
"300","UA","7","20100508","766","3947","O","AIRPORT"," "
"300","AZ","788","20110628","64883","3947","O","AIRPORT"," "
"300","AA","26","20111207","64659","3947","O","AIRPORT"," "
"300","AA","64","20110527","80446","794","O","AIRPORT"," "
"300","AA","26","20110914","61498","3947","O","AIRPORT"," "
"300","UA","3504","20110805","79569","794","O","AIRPORT"," "
"300","DL","1699","20101025","49087","3947","O","AIRPORT"," "
"300","DL","1984","20120416","113333","794","O","AIRPORT"," "
"300","DL","1699","20101122","50575","3947","O","AIRPORT"," "
"300","AZ","789","20111228","112838","794","O","AIRPORT"," "
"300","QF","6","20110601","55865","3947","O","AIRPORT"," "
"300","UA","3516","20110503","112727","794","O","AIRPORT"," "
"300","DL","1699","20110131","55191","3947","O","AIRPORT"," "
"300","QF","6","20110615","56621","3947","O","AIRPORT"," "
"300","DL","1984","20110801","104276","794","O","AIRPORT"," "
"300","AZ","788","20101228","53777","3947","O","AIRPORT"," "
"300","UA","3516","20101214","104106","794","O","AIRPORT"," "
"300","UA","3504","20100625","54205","3947","O","AIRPORT"," "
"300","LH","402","20110516","103477","794","O","AIRPORT"," "
"300","UA","3516","20101012","100050","794","O","AIRPORT"," "
"300","AA","26","20110330","53983","3947","O","AIRPORT"," "
"300","UA","3516","20101012","100087","794","O","AIRPORT"," "
"300","LH","401","20101210","54221","3947","O","AIRPORT"," "
"300","LH","402","20110502","102415","794","O","AIRPORT"," "
"300","AZ","788","20110913","69620","3947","O","AIRPORT"," "
"300","DL","1984","20111031","109894","794","O","AIRPORT"," "
"300","LH","401","20110624","66383","3947","O","AIRPORT"," "
"300","AZ","789","20110817","106380","794","O","AIRPORT"," "
"300","DL","1699","20110718","65296","3947","O","AIRPORT"," "
"300","LH","401","20110722","68123","3947","O","AIRPORT"," "
"300","LH","402","20110711","106932","794","O","AIRPORT"," "
"300","AZ","789","20100929","85999","3947","O","AIRPORT"," "
"300","AZ","789","20110921","108534","794","O","AIRPORT"," "
"300","UA","3504","20111104","86284","3947","O","AIRPORT"," "
"300","LH","402","20101129","93144","794","O","AIRPORT"," "
"300","AZ","789","20100929","86321","3947","O","AIRPORT"," "
"300","LH","402","20101122","92529","794","O","AIRPORT"," "
"300","AA","64","20111202","86937","3947","O","AIRPORT"," "
"300","UA","3516","20100608","92268","794","O","AIRPORT"," "
"300","LH","402","20100823","86667","3947","O","AIRPORT"," "
"300","AZ","789","20110316","96436","794","O","AIRPORT"," "
"300","DL","1699","20120220","74950","3947","O","AIRPORT"," "
"300","DL","1984","20110328","96410","794","O","AIRPORT"," "
"300","UA","3504","20110527","75373","3947","O","AIRPORT"," "
"300","UA","3516","20100817","96738","794","O","AIRPORT"," "
"300","AA","64","20110107","75536","3947","O","AIRPORT"," "
"300","DL","1984","20110228","94925","794","O","AIRPORT"," "
"300","AZ","788","20111122","74064","3947","O","AIRPORT"," "
"300","AZ","789","20110413","98208","794","O","AIRPORT"," "
"300","LH","401","20111021","74459","3947","O","AIRPORT"," "
"300","AZ","789","20110406","97836","794","O","AIRPORT"," "
"300","DL","1984","20100517","77120","3947","O","AIRPORT"," "
"300","LH","402","20110207","97423","794","O","AIRPORT"," "
"300","DL","1984","20100510","76798","3947","O","AIRPORT"," "
"300","UA","3516","20111108","125172","794","O","AIRPORT"," "
"300","UA","3504","20110701","77435","3947","O","AIRPORT"," "
"300","AZ","790","20101020","122381","794","O","AIRPORT"," "
"300","AZ","789","20100512","77376","3947","O","AIRPORT"," "
"300","AZ","790","20110309","128574","794","O","AIRPORT"," "
"300","LH","401","20111111","75871","3947","O","AIRPORT"," "
"300","LH","454","20110108","129356","794","O","AIRPORT"," "
"300","AA","64","20101001","72009","3947","O","AIRPORT"," "
"300","UA","3517","20100517","129842","794","O","AIRPORT"," "
"300","UA","3504","20110325","71212","3947","O","AIRPORT"," "
"300","UA","3516","20111115","125624","794","O","AIRPORT"," "
"300","DL","1699","20111107","72606","3947","O","AIRPORT"," "
"300","UA","3516","20111206","126426","794","O","AIRPORT"," "
"300","DL","1984","20100809","82271","3947","O","AIRPORT"," "
"300","AZ","790","20100428","114740","794","O","AIRPORT"," "
"300","AA","64","20110624","81382","3947","O","AIRPORT"," "
"300","AZ","789","20120321","113939","794","O","AIRPORT"," "
"300","LH","402","20100719","84633","3947","O","AIRPORT"," "
"300","LH","454","20100605","119706","794","O","AIRPORT"," "
"300","AZ","789","20100811","83256","3947","O","AIRPORT"," "
"300","AZ","790","20100818","119787","794","O","AIRPORT"," "
"300","AZ","789","20100811","83042","3947","O","AIRPORT"," "
"300","AZ","791","20110324","153404","794","O","AIRPORT"," "
"300","DL","1984","20100531","77952","3947","O","AIRPORT"," "
"300","LH","455","20100712","148602","794","O","AIRPORT"," "
"300","UA","3504","20110819","80489","3947","O","AIRPORT"," "
"300","AZ","791","20110922","159949","794","O","AIRPORT"," "
"300","UA","3504","20110812","80159","3947","O","AIRPORT"," "
"300","AZ","791","20111222","162448","794","O","AIRPORT"," "
"300","DL","1984","20120123","112488","3947","O","AIRPORT"," "
"300","LH","455","20110207","156061","794","O","AIRPORT"," "
"300","UA","3516","20110510","113190","3947","O","AIRPORT"," "
"300","AZ","791","20110630","156941","794","O","AIRPORT"," "
"300","LH","455","20110418","158464","794","O","AIRPORT"," "
"300","AZ","791","20110707","157247","794","O","AIRPORT"," "
"300","DL","1984","20110718","103355","3947","O","AIRPORT"," "
"300","AZ","790","20110921","137298","794","O","AIRPORT"," "
"300","UA","3516","20101019","100622","3947","O","AIRPORT"," "
"300","UA","3517","20100913","137267","794","O","AIRPORT"," "
"300","UA","3516","20101109","102025","3947","O","AIRPORT"," "
"300","UA","3517","20100531","130771","794","O","AIRPORT"," "
"300","AZ","789","20111026","110418","3947","O","AIRPORT"," "
"300","UA","3517","20100719","133919","794","O","AIRPORT"," "
"300","LH","402","20110718","107439","3947","O","AIRPORT"," "
"300","UA","3517","20100705","132668","794","O","AIRPORT"," "
"300","UA","3516","20110208","107645","3947","O","AIRPORT"," "
"300","UA","3517","20101011","138816","794","O","AIRPORT"," "
"300","UA","3516","20110201","106913","3947","O","AIRPORT"," "
"300","LH","454","20111008","142025","794","O","AIRPORT"," "
"300","AZ","789","20110831","106931","3947","O","AIRPORT"," "
"300","LH","454","20110910","140667","794","O","AIRPORT"," "
"300","AZ","789","20110921","108593","3947","O","AIRPORT"," "
"300","LH","454","20110910","140450","794","O","AIRPORT"," "
"300","DL","1984","20111017","109162","3947","O","AIRPORT"," "
"300","LH","454","20110924","141165","794","O","AIRPORT"," "
"300","DL","1984","20101227","90821","3947","O","AIRPORT"," "
"300","LH","455","20111107","166226","794","O","AIRPORT"," "
"300","UA","3516","20100518","91117","3947","O","AIRPORT"," "
"300","UA","3517","20111121","164853","794","O","AIRPORT"," "
"300","UA","3516","20100518","91045","3947","O","AIRPORT"," "
"300","LH","2462","20120217","267587","794","O","AIRPORT"," "
"300","LH","402","20100927","89164","3947","O","AIRPORT"," "
"300","LH","2462","20110218","256464","794","O","AIRPORT"," "
"300","DL","1984","20110516","99567","3947","O","AIRPORT"," "
"300","LH","2462","20110429","258859","794","O","AIRPORT"," "
"300","DL","1984","20110328","96525","3947","O","AIRPORT"," "
"300","LH","2462","20120427","267915","794","O","AIRPORT"," "
"300","AZ","789","20110223","95130","3947","O","AIRPORT"," "
"300","LH","2463","20101009","274043","794","O","AIRPORT"," "
"300","LH","402","20110214","97802","3947","O","AIRPORT"," "
"300","LH","2436","20100619","233733","794","O","AIRPORT"," "
"300","DL","1984","20110404","96831","3947","O","AIRPORT"," "
"300","LH","2436","20100904","235269","794","O","AIRPORT"," "
"300","AZ","790","20101027","122622","3947","O","AIRPORT"," "
"300","LH","2436","20110205","238456","794","O","AIRPORT"," "
"300","AZ","790","20110316","129091","3947","O","AIRPORT"," "
"300","LH","2436","20110129","238370","794","O","AIRPORT"," "
"300","AZ","790","20101229","125611","3947","O","AIRPORT"," "
"300","LH","2415","20110902","228778","794","O","AIRPORT"," "
"300","AZ","790","20100623","117059","3947","O","AIRPORT"," "
"300","LH","2436","20110903","243007","794","O","AIRPORT"," "
"300","LH","402","20120109","116948","3947","O","AIRPORT"," "
"300","LH","2436","20111022","244079","794","O","AIRPORT"," "
"300","AZ","790","20100602","116233","3947","O","AIRPORT"," "
"300","LH","3577","20100626","293229","794","O","AIRPORT"," "
"300","UA","3516","20110828","120047","3947","O","AIRPORT"," "
"300","UA","3516","20110906","121145","3947","O","AIRPORT"," "
"300","LH","3577","20100529","292111","794","O","AIRPORT"," "
"300","UA","3517","20110509","151952","3947","O","AIRPORT"," "
"300","LH","2463","20110604","282637","794","O","AIRPORT"," "
"300","LH","455","20101025","152393","3947","O","AIRPORT"," "
"300","LH","3577","20110806","307593","794","O","AIRPORT"," "
"300","UA","3517","20110516","152307","3947","O","AIRPORT"," "
"300","LH","2407","20101127","198489","794","O","AIRPORT"," "
"300","AZ","791","20110224","152437","3947","O","AIRPORT"," "
"300","LH","2407","20110409","203250","794","O","AIRPORT"," "
"300","AZ","791","20101007","147504","3947","O","AIRPORT"," "
"300","LH","2415","20101119","219607","794","O","AIRPORT"," "
"300","AZ","791","20110929","160042","3947","O","AIRPORT"," "
"300","LH","2415","20101008","218393","794","O","AIRPORT"," "
"300","UA","3517","20110928","161277","3947","O","AIRPORT"," "
"300","LH","2415","20101001","218182","794","O","AIRPORT"," "
"300","LH","455","20110207","156182","3947","O","AIRPORT"," "
"300","LH","2415","20100723","215913","794","O","AIRPORT"," "
